customer_id,signup_date,home_city,segment,age,household_size,income_band,acquisition_channel,propensity_score
C001714,6/22/2024,Rajshahi,End-User,46,4,Low,Broker Network,0.498
C001715,4/15/2022,Khulna,Renter-to-Owner,36,3,Upper-Mid,Organic,0.712
C001716,9/11/2022,Rangpur,End-User,37,4,Low,Broker Network,0.462
C001717,4/11/2023,Khulna,End-User,25,5,Lower-Mid,Organic,0.493
C001718,6/10/2022,Dhaka,Renter-to-Owner,,4,Mid,Organic,0.784
C001719,9/1/2023,Sylhet,Investor,45,3,Upper-Mid,Paid Search,0.708
C001720,1/10/2022,Rangpur,Business Buyer,18,4,Upper-Mid,Organic,0.914
C001721,5/2/2022,Chattogram,Renter-to-Owner,50,3,Mid,Marketplace,0.557
C001722,2/20/2022,Mymensingh,Business Buyer,,2,,Facebook,0.899
C001723,11/11/2022,Rangpur,Renter-to-Owner,39,5,Mid,Facebook,0.625
C001724,3/23/2024,Dhaka,End-User,35,6,Mid,Organic,0.668
C001725,7/8/2022,Barishal,End-User,33,1,Low,Facebook,0.337
C001726,11/18/2024,Rajshahi,Investor,32,4,Lower-Mid,Organic,0.764
C001727,10/15/2022,Khulna,Renter-to-Owner,25,5,,Referral,0.654
C001728,2/17/2022,Khulna,Investor,39,2,Low,Marketplace,0.549
C001729,12/24/2022,Rangpur,Renter-to-Owner,31,3,Lower-Mid,Paid Search,0.581
C001730,3/8/2024,Rajshahi,End-User,22,3,Lower-Mid,Broker Network,0.221
C001731,4/24/2022,Khulna,Investor,25,6,,Marketplace,0.508
C001732,3/18/2022,Dhaka,Investor,22,6,Mid,Marketplace,0.732
C001733,6/24/2024,Chattogram,Renter-to-Owner,29,3,Lower-Mid,Broker Network,0.6
C001734,9/24/2023,Rangpur,End-User,38,2,Low,Email,0.468
C001735,1/1/2023,Sylhet,End-User,28,5,Upper-Mid,Paid Search,0.6
C001736,3/16/2024,Dhaka,Investor,43,4,Upper-Mid,Facebook,0.769
C001737,6/19/2024,Rangpur,End-User,33,5,Mid,Referral,0.69
C001738,1/18/2023,Rangpur,Business Buyer,31,2,Low,Organic,0.652
C001739,8/22/2023,Khulna,End-User,34,5,,Paid Search,0.599
C001740,1/12/2022,Dhaka,End-User,47,3,Mid,Paid Search,0.528
C001741,11/23/2022,Khulna,Investor,22,5,Lower-Mid,Organic,0.914
C001742,9/27/2023,Dhaka,Investor,49,4,Low,Facebook,0.556
C001743,7/30/2022,Chattogram,End-User,43,6,Lower-Mid,Broker Network,0.507
C001744,11/22/2024,Rajshahi,Investor,,4,Lower-Mid,Referral,0.861
C001745,11/1/2024,Mymensingh,Investor,45,3,Low,Referral,0.772
C001746,10/2/2022,Chattogram,Investor,31,4,Low,Referral,0.707
C001747,2/27/2023,Rangpur,End-User,37,4,Mid,Organic,0.528
C001748,7/21/2022,Mymensingh,Renter-to-Owner,29,2,Mid,Organic,0.679
C001749,6/22/2023,Dhaka,Investor,43,6,Mid,Organic,0.841
C001750,5/13/2022,Dhaka,End-User,28,6,High,Marketplace,0.846
C001751,2/21/2023,Sylhet,End-User,34,3,Low,Email,0.626
C001752,8/15/2023,Barishal,Renter-to-Owner,40,5,Upper-Mid,Facebook,0.622
C001753,10/15/2023,Chattogram,End-User,43,6,Lower-Mid,Paid Search,0.518
C001754,9/28/2023,Rajshahi,Renter-to-Owner,27,5,Mid,Marketplace,0.535
C001755,8/25/2022,Rajshahi,Renter-to-Owner,41,3,Mid,Organic,0.66
C001756,4/24/2024,Sylhet,Business Buyer,25,4,Mid,Organic,0.661
C001757,1/8/2024,Sylhet,Renter-to-Owner,18,1,Mid,Referral,0.824
C001758,3/13/2024,Dhaka,Investor,27,5,Mid,Facebook,0.739
C001759,5/14/2023,Dhaka,Business Buyer,42,5,Mid,Marketplace,0.683
C001760,8/9/2024,Dhaka,Renter-to-Owner,34,5,Low,Broker Network,0.484
C001761,2/20/2023,Mymensingh,End-User,29,5,Lower-Mid,Marketplace,0.47
C001762,5/8/2024,Mymensingh,Investor,34,4,,Broker Network,0.893
C001763,8/5/2022,Barishal,Business Buyer,34,2,Mid,Marketplace,0.605
C001764,9/21/2022,Dhaka,Investor,40,4,Low,Referral,0.515
C001765,7/16/2023,Khulna,Renter-to-Owner,19,3,High,Facebook,0.644
C001766,8/16/2023,Dhaka,End-User,33,4,High,Facebook,0.551
C001767,3/6/2024,Chattogram,Renter-to-Owner,35,3,Mid,Marketplace,0.616
C001768,11/14/2022,Dhaka,Investor,22,4,,Organic,0.735
C001769,7/19/2024,Rangpur,Renter-to-Owner,22,5,Lower-Mid,Facebook,0.578
C001770,12/18/2022,Dhaka,End-User,31,4,Mid,Paid Search,0.559
C001771,7/24/2023,Rajshahi,Business Buyer,34,4,High,Referral,0.763
C001772,9/20/2024,Mymensingh,End-User,34,5,Lower-Mid,Referral,0.497
C001773,7/30/2023,Sylhet,Investor,29,6,Lower-Mid,Paid Search,0.48
C001774,12/28/2023,Dhaka,End-User,29,4,Upper-Mid,Referral,0.608
C001775,8/26/2024,Rangpur,Investor,30,4,Lower-Mid,Facebook,0.591
C001776,11/4/2024,Rajshahi,Business Buyer,37,6,High,Organic,0.814
C001777,6/17/2023,Chattogram,Investor,45,5,Lower-Mid,Referral,0.881
C001778,3/21/2023,Rajshahi,End-User,18,1,Low,Organic,0.49
C001779,7/29/2022,Rangpur,Renter-to-Owner,40,3,High,Email,0.764
C001780,7/27/2023,Chattogram,End-User,33,5,Lower-Mid,Marketplace,0.554
C001781,9/5/2024,Khulna,End-User,39,3,Mid,Organic,0.522
C001782,6/4/2023,Chattogram,End-User,45,6,Low,Paid Search,0.343
C001783,1/7/2023,Dhaka,End-User,27,6,Mid,Organic,0.668
C001784,4/25/2022,Barishal,Renter-to-Owner,42,3,Lower-Mid,Broker Network,0.471
C001785,2/20/2023,Dhaka,End-User,23,2,,Organic,0.735
C001786,9/10/2022,Chattogram,End-User,35,3,High,Facebook,0.703
C001787,11/7/2024,Chattogram,End-User,32,3,Low,Paid Search,0.417
C001788,7/17/2023,Dhaka,Renter-to-Owner,34,6,Lower-Mid,Broker Network,0.704
C001789,5/27/2022,Chattogram,End-User,25,2,Mid,Referral,0.656
C001790,3/13/2022,Rajshahi,Renter-to-Owner,38,5,High,Facebook,0.76
C001791,6/25/2024,Chattogram,End-User,48,6,Lower-Mid,Facebook,0.31
C001792,9/19/2024,Dhaka,End-User,25,5,High,Broker Network,0.757
C001793,3/24/2024,Rangpur,Renter-to-Owner,36,4,Upper-Mid,Facebook,0.632
C001794,5/13/2022,Mymensingh,Investor,42,3,Mid,Facebook,0.71
C001795,4/15/2022,Chattogram,End-User,31,6,Lower-Mid,Organic,0.472
C001796,7/31/2022,Chattogram,Investor,46,3,Mid,Paid Search,0.779
C001797,3/11/2024,Dhaka,Renter-to-Owner,30,5,Mid,Paid Search,0.531
C001798,3/26/2024,Dhaka,End-User,33,3,Mid,Facebook,0.537
C001799,6/12/2024,Chattogram,End-User,25,1,Lower-Mid,Referral,0.447
C001800,4/14/2022,Mymensingh,Investor,35,3,Mid,Marketplace,0.586
C001801,6/13/2022,Sylhet,Business Buyer,34,3,Upper-Mid,Paid Search,0.723
C001802,8/17/2024,Chattogram,End-User,40,4,Lower-Mid,Facebook,0.467
C001803,9/17/2024,Mymensingh,End-User,,3,Mid,Broker Network,0.518
C001804,2/13/2024,Chattogram,Investor,28,5,Lower-Mid,Paid Search,0.661
C001805,4/24/2022,Dhaka,End-User,38,5,Low,Facebook,0.321
C001806,3/15/2022,Chattogram,End-User,47,3,Low,Facebook,0.267
C001807,3/1/2022,Dhaka,Renter-to-Owner,40,3,Lower-Mid,Paid Search,0.565
C001808,1/8/2024,Rangpur,End-User,51,2,,Organic,0.548
C001809,6/20/2024,Chattogram,Investor,39,4,Mid,Organic,0.83
C001810,11/5/2023,Rajshahi,End-User,,5,Low,Paid Search,0.253
C001811,10/7/2022,Chattogram,End-User,40,5,Lower-Mid,Marketplace,0.451
C001812,3/18/2024,Rangpur,Investor,47,3,Upper-Mid,Organic,0.93
C001813,3/5/2022,Rajshahi,End-User,45,6,Low,Organic,0.458
C001814,6/1/2024,Khulna,End-User,24,3,High,Referral,0.851
C001815,8/8/2024,Dhaka,Renter-to-Owner,41,2,Mid,Marketplace,0.652
C001816,2/5/2024,Rangpur,End-User,36,2,High,Organic,0.784
C001817,7/26/2024,Khulna,End-User,32,2,Mid,Broker Network,0.648
C001818,9/17/2023,Dhaka,Business Buyer,18,4,High,Organic,0.86
C001819,5/15/2023,Rangpur,End-User,20,3,Mid,Organic,0.642
C001820,12/10/2022,Dhaka,Investor,31,3,Lower-Mid,Marketplace,0.642
C001821,9/9/2024,Chattogram,End-User,21,3,Upper-Mid,Broker Network,0.808
C001822,1/14/2024,Khulna,Business Buyer,31,2,Lower-Mid,Facebook,0.582
C001823,7/23/2022,Chattogram,End-User,40,3,Mid,Organic,0.497
C001824,10/17/2024,Chattogram,End-User,29,5,Lower-Mid,Facebook,0.45
C001825,3/5/2022,Dhaka,End-User,35,6,Upper-Mid,Organic,0.604
C001826,9/19/2023,Dhaka,End-User,24,6,Mid,Paid Search,0.598
C001827,7/23/2022,Dhaka,Investor,37,5,Upper-Mid,Broker Network,0.92
C001828,12/10/2023,Dhaka,End-User,39,3,Lower-Mid,Facebook,0.381
C001829,3/16/2023,Mymensingh,Renter-to-Owner,21,3,High,Referral,0.767
C001830,4/11/2023,Khulna,Renter-to-Owner,27,5,Upper-Mid,Organic,0.761
C001831,12/17/2023,Khulna,Investor,23,3,Lower-Mid,Broker Network,0.618
C001832,3/17/2024,Chattogram,End-User,39,4,Low,Marketplace,0.293
C001833,2/10/2023,Sylhet,Investor,35,6,Lower-Mid,Marketplace,0.6
C001834,11/29/2024,Dhaka,End-User,34,4,Low,Organic,0.48
C001835,6/16/2023,Dhaka,End-User,33,7,Mid,Organic,0.481
C001836,6/20/2022,Rajshahi,End-User,37,2,Low,Facebook,0.29
C001837,1/7/2022,Chattogram,Renter-to-Owner,37,4,Lower-Mid,Facebook,0.692
C001838,8/4/2022,Barishal,End-User,30,4,,Email,0.716
C001839,1/7/2024,Rangpur,End-User,28,2,Lower-Mid,Paid Search,0.547
C001840,7/30/2023,Rangpur,Renter-to-Owner,33,5,Upper-Mid,Facebook,0.674
C001841,12/27/2022,Dhaka,End-User,32,6,Lower-Mid,Organic,0.57
C001842,5/29/2023,Dhaka,Renter-to-Owner,53,7,,Marketplace,0.569
C001843,6/12/2024,Dhaka,Renter-to-Owner,31,4,Upper-Mid,Organic,0.534
C001844,9/2/2023,Barishal,End-User,37,1,Lower-Mid,Marketplace,0.394
C001845,3/3/2022,Mymensingh,End-User,38,4,Lower-Mid,Email,0.432
C001846,2/22/2022,Mymensingh,End-User,47,5,Upper-Mid,Organic,0.682
C001847,5/29/2023,Dhaka,Renter-to-Owner,27,3,Mid,Broker Network,0.689
C001848,3/7/2023,Rangpur,Investor,46,4,Upper-Mid,Paid Search,0.95
C001849,6/25/2024,Khulna,Business Buyer,33,3,High,Paid Search,0.833
C001850,9/14/2023,Rangpur,End-User,57,4,Lower-Mid,Facebook,0.35
C001851,3/17/2024,Khulna,Renter-to-Owner,37,5,Upper-Mid,Marketplace,0.664
C001852,9/16/2023,Dhaka,End-User,23,6,Mid,Paid Search,0.592
C001853,1/4/2023,Dhaka,Business Buyer,32,2,High,Paid Search,0.821
C001854,12/2/2023,Mymensingh,Investor,46,3,,Facebook,0.656
C001855,10/25/2023,Chattogram,End-User,35,2,,Facebook,0.642
C001856,2/7/2024,Chattogram,Renter-to-Owner,33,6,Lower-Mid,Organic,0.489
C001857,7/21/2022,Chattogram,End-User,40,5,Mid,Organic,0.53
C001858,11/15/2023,Chattogram,End-User,31,1,Mid,Organic,0.633
C001859,11/1/2022,Mymensingh,Renter-to-Owner,32,4,High,Facebook,0.687
C001860,4/22/2024,Dhaka,Renter-to-Owner,25,3,Lower-Mid,Referral,0.572
C001861,5/1/2024,Dhaka,Investor,50,3,Low,Broker Network,0.611
C001862,10/28/2023,Barishal,End-User,23,5,High,Organic,0.757
C001863,10/6/2024,Khulna,End-User,36,5,Mid,Broker Network,0.503
C001864,7/27/2023,Dhaka,End-User,38,4,Low,Facebook,0.376
C001865,1/27/2022,Dhaka,End-User,34,3,Mid,Organic,0.527
C001866,10/9/2023,Dhaka,Investor,23,3,Upper-Mid,Marketplace,0.942
C001867,4/9/2024,Dhaka,End-User,25,4,High,Referral,0.748
C001868,4/18/2022,Dhaka,End-User,39,3,Lower-Mid,Facebook,0.479
C001869,4/22/2022,Dhaka,Renter-to-Owner,27,4,Upper-Mid,Organic,0.809
C001870,10/19/2022,Sylhet,End-User,18,4,Lower-Mid,Organic,0.482
C001871,6/18/2024,Rangpur,End-User,37,2,Lower-Mid,Facebook,0.353
C001872,7/17/2023,Rangpur,Business Buyer,26,3,Mid,Email,0.748
C001873,11/6/2024,Chattogram,Renter-to-Owner,40,4,Lower-Mid,Referral,0.486
C001874,7/19/2024,Chattogram,End-User,32,6,Lower-Mid,Organic,0.408
C001875,8/15/2023,Mymensingh,Business Buyer,32,5,Lower-Mid,Referral,0.709
C001876,12/25/2023,Barishal,End-User,34,4,Low,Paid Search,0.354
C001877,12/19/2022,Khulna,End-User,24,4,Lower-Mid,Organic,0.453
C001878,4/7/2022,Dhaka,End-User,27,4,High,Broker Network,0.7
C001879,3/2/2023,Chattogram,Investor,32,5,Lower-Mid,Facebook,0.566
C001880,9/24/2023,Khulna,End-User,24,4,Mid,Broker Network,0.754
C001881,7/14/2022,Khulna,End-User,40,5,Lower-Mid,Organic,0.591
C001882,8/25/2022,Dhaka,Renter-to-Owner,31,2,Upper-Mid,Organic,0.684
C001883,1/16/2022,Mymensingh,End-User,21,3,Mid,Facebook,0.495
C001884,2/22/2024,Khulna,Investor,29,4,High,Facebook,0.928
C001885,8/16/2024,Rajshahi,End-User,35,4,Lower-Mid,Facebook,0.352
C001886,6/1/2024,Dhaka,Investor,30,7,Mid,Broker Network,0.735
C001887,2/10/2023,Barishal,Business Buyer,38,1,Low,Referral,0.556
C001888,9/25/2023,Sylhet,Renter-to-Owner,39,4,Low,Referral,0.449
C001889,10/21/2024,Dhaka,Renter-to-Owner,56,4,Mid,Organic,0.758
C001890,9/23/2023,Rajshahi,Renter-to-Owner,44,4,Upper-Mid,Facebook,0.613
C001891,11/12/2022,Rajshahi,End-User,19,6,Low,Facebook,0.341
C001892,12/27/2022,Rangpur,Investor,31,5,Mid,Facebook,0.729
C001893,2/15/2024,Dhaka,End-User,32,2,Mid,Paid Search,0.667
C001894,4/21/2023,Rangpur,Renter-to-Owner,39,6,Mid,Marketplace,0.593
C001895,6/11/2024,Chattogram,End-User,26,6,,Organic,0.771
C001896,7/10/2024,Dhaka,Investor,29,4,Mid,Marketplace,0.701
C001897,2/8/2022,Dhaka,End-User,23,2,High,Broker Network,0.722
C001898,2/11/2024,Dhaka,End-User,29,4,Mid,Facebook,0.595
C001899,1/30/2023,Dhaka,End-User,29,4,,Organic,0.834
C001900,7/9/2023,Khulna,Investor,31,5,Lower-Mid,Facebook,0.609
C001901,10/10/2022,Sylhet,End-User,23,1,Upper-Mid,Organic,0.779
C001902,1/28/2023,Dhaka,End-User,43,3,High,Marketplace,0.758
C001903,12/19/2022,Mymensingh,Renter-to-Owner,38,5,Low,Paid Search,0.379
C001904,2/23/2022,Dhaka,Renter-to-Owner,,6,Mid,Paid Search,0.609
C001905,4/14/2024,Rajshahi,Investor,34,4,Upper-Mid,Referral,0.897
C001906,6/2/2022,Mymensingh,Renter-to-Owner,20,5,Lower-Mid,Organic,0.497
C001907,2/5/2023,Rangpur,Renter-to-Owner,46,4,Mid,Facebook,0.603
C001908,7/25/2022,Rajshahi,End-User,49,5,Mid,Broker Network,0.586
C001909,6/21/2022,Sylhet,Business Buyer,33,4,Upper-Mid,Organic,0.84
C001910,2/3/2023,Dhaka,Renter-to-Owner,26,4,Low,Organic,0.506
C001911,9/6/2024,Dhaka,End-User,28,2,Lower-Mid,Facebook,0.377
C001912,10/3/2024,Chattogram,End-User,30,5,Lower-Mid,Facebook,0.626
C001913,2/11/2023,Dhaka,End-User,33,2,Low,Facebook,0.367
C001914,6/23/2023,Chattogram,End-User,46,5,Low,Paid Search,0.474
C001915,11/16/2024,Dhaka,Business Buyer,43,3,Mid,Facebook,0.685
C001916,9/8/2022,Mymensingh,End-User,43,4,Upper-Mid,Paid Search,0.741
C001917,10/4/2024,Rangpur,End-User,36,2,,Paid Search,0.638
C001918,4/23/2022,Barishal,Business Buyer,24,3,High,Facebook,0.803
C001919,8/29/2022,Sylhet,Renter-to-Owner,27,4,High,Paid Search,0.734
C001920,12/27/2022,Dhaka,End-User,35,5,Low,Facebook,0.304
C001921,2/9/2022,Dhaka,Business Buyer,23,5,Lower-Mid,Organic,0.661
C001922,5/19/2024,Rajshahi,End-User,37,2,Low,Referral,0.43
C001923,6/30/2024,Rajshahi,End-User,41,2,Mid,Organic,0.486
C001924,2/13/2023,Chattogram,End-User,39,2,High,Organic,0.736
C001925,6/10/2024,Chattogram,Business Buyer,39,2,Low,Broker Network,0.509
C001926,4/3/2024,Khulna,End-User,18,6,Mid,Marketplace,0.6
C001927,5/4/2024,Dhaka,End-User,46,5,Mid,Marketplace,0.414
C001928,5/5/2024,Chattogram,End-User,20,2,Low,Facebook,0.309
C001929,9/4/2023,Chattogram,Renter-to-Owner,33,6,Upper-Mid,Paid Search,0.63
C001930,4/29/2022,Rajshahi,Investor,40,5,Lower-Mid,Email,0.73
C001931,9/11/2024,Mymensingh,End-User,37,2,Lower-Mid,Referral,0.486
C001932,10/11/2023,Khulna,Business Buyer,22,2,High,Marketplace,0.904
C001933,8/18/2024,Sylhet,Renter-to-Owner,24,2,Lower-Mid,Facebook,0.496
C001934,10/19/2024,Barishal,End-User,37,4,Lower-Mid,Facebook,0.469
C001935,7/19/2022,Dhaka,End-User,39,4,Mid,Organic,0.688
C001936,3/5/2023,Rajshahi,End-User,24,4,Lower-Mid,Organic,0.414
C001937,7/25/2022,Khulna,End-User,38,1,Mid,Referral,0.6
C001938,2/24/2022,Khulna,End-User,20,2,Lower-Mid,Marketplace,0.474
C001939,10/27/2024,Dhaka,Renter-to-Owner,40,4,Lower-Mid,Facebook,0.516
C001940,9/11/2024,Rangpur,Investor,26,5,Low,Organic,0.526
C001941,9/20/2024,Mymensingh,Renter-to-Owner,35,1,Upper-Mid,Paid Search,0.746
C001942,7/30/2024,Dhaka,Investor,33,2,Lower-Mid,Organic,0.714
C001943,11/23/2023,Dhaka,Renter-to-Owner,44,5,High,Marketplace,0.77
C001944,7/11/2023,Dhaka,Investor,36,2,Low,Organic,0.612
C001945,11/22/2024,Barishal,Investor,29,4,Upper-Mid,Organic,0.625
C001946,8/12/2023,Rajshahi,End-User,37,2,High,Facebook,0.724
C001947,11/16/2023,Dhaka,End-User,53,5,Low,Facebook,0.397
C001948,8/14/2022,Barishal,End-User,41,1,Mid,Broker Network,0.546
C001949,3/6/2024,Chattogram,End-User,33,3,Upper-Mid,Paid Search,0.501
C001950,5/23/2024,Chattogram,Renter-to-Owner,26,5,Mid,Email,0.587
C001951,12/25/2023,Chattogram,End-User,28,4,Upper-Mid,Facebook,0.68
C001952,6/16/2023,Khulna,End-User,40,3,Low,Organic,0.397
C001953,7/30/2022,Khulna,End-User,26,3,High,Organic,0.762
C001954,2/6/2022,Dhaka,Renter-to-Owner,34,3,,Facebook,0.563
C001955,10/31/2023,Chattogram,Investor,47,2,Lower-Mid,Facebook,0.655
C001956,12/30/2023,Rangpur,End-User,35,4,Mid,Facebook,0.415
C001957,4/3/2024,Khulna,Investor,24,4,Lower-Mid,Organic,0.694
C001958,10/10/2024,Mymensingh,End-User,54,3,Lower-Mid,Organic,0.598
C001959,6/15/2023,Khulna,End-User,50,5,Low,Organic,0.357
C001960,6/2/2024,Barishal,Investor,39,2,Upper-Mid,Broker Network,0.838
C001961,2/3/2024,Dhaka,Investor,45,1,Lower-Mid,Referral,0.814
C001962,10/23/2022,Barishal,Renter-to-Owner,32,3,Lower-Mid,Organic,0.64
C001963,6/19/2024,Dhaka,Investor,41,4,Upper-Mid,Facebook,0.836
C001964,2/26/2022,Dhaka,End-User,30,4,Upper-Mid,Marketplace,0.641
C001965,10/1/2023,Dhaka,End-User,22,4,Upper-Mid,Organic,0.71
C001966,9/29/2024,Dhaka,Renter-to-Owner,57,2,Low,Organic,0.482
C001967,12/4/2023,Mymensingh,Renter-to-Owner,21,2,Upper-Mid,Paid Search,0.778
C001968,9/25/2024,Mymensingh,Investor,37,3,Low,Paid Search,0.533
C001969,3/1/2022,Barishal,Renter-to-Owner,37,3,Lower-Mid,Organic,0.5
C001970,7/22/2023,Dhaka,End-User,39,5,Upper-Mid,Marketplace,0.499
C001971,4/12/2024,Rangpur,End-User,33,4,Low,Broker Network,0.361
C001972,11/16/2023,Sylhet,End-User,33,3,Low,Broker Network,0.36
C001973,7/27/2024,Chattogram,Renter-to-Owner,35,5,Mid,Marketplace,0.543
C001974,5/9/2023,Khulna,End-User,38,4,Lower-Mid,Organic,0.416
C001975,12/29/2023,Rajshahi,End-User,34,2,Lower-Mid,Email,0.5
C001976,3/24/2023,Dhaka,Investor,33,1,Upper-Mid,Marketplace,0.734
C001977,7/18/2024,Khulna,End-User,22,2,Upper-Mid,Facebook,0.644
C001978,5/8/2022,Sylhet,Business Buyer,52,4,High,Marketplace,0.878
C001979,9/28/2022,Dhaka,End-User,39,5,Low,Broker Network,0.616
C001980,4/14/2022,Chattogram,Business Buyer,36,2,Mid,Paid Search,0.634
C001981,1/19/2024,Khulna,Investor,28,5,Upper-Mid,Paid Search,0.807
C001982,9/6/2022,Sylhet,Renter-to-Owner,25,5,Lower-Mid,Referral,0.54
C001983,12/5/2022,Mymensingh,Business Buyer,42,6,Mid,Facebook,0.556
C001984,6/10/2024,Rangpur,End-User,33,5,Low,Paid Search,0.336
C001985,1/19/2023,Rajshahi,Investor,40,5,Low,Organic,0.568
C001986,6/5/2022,Rajshahi,End-User,22,4,Low,Organic,0.335
C001987,1/23/2022,Rajshahi,Investor,48,4,Mid,Organic,0.819
C001988,8/30/2022,Khulna,End-User,42,3,Mid,Facebook,0.434
C001989,9/2/2024,Dhaka,Business Buyer,33,5,Low,Organic,0.605
C001990,8/8/2023,Sylhet,End-User,38,2,Mid,Organic,0.668
C001991,11/26/2024,Sylhet,Investor,41,4,Low,Marketplace,0.491
C001992,8/18/2022,Khulna,End-User,22,4,Lower-Mid,Facebook,0.542
C001993,1/10/2023,Rangpur,End-User,49,6,Upper-Mid,Marketplace,0.642
C001994,6/23/2022,Sylhet,End-User,38,3,Lower-Mid,Organic,0.504
C001995,3/1/2023,Chattogram,End-User,28,5,Upper-Mid,Paid Search,0.478
C001996,8/24/2023,Dhaka,Renter-to-Owner,24,3,Lower-Mid,Referral,0.463
C001997,5/11/2024,Dhaka,Investor,43,5,Low,Marketplace,0.686
C001998,1/28/2023,Chattogram,End-User,36,3,Upper-Mid,Referral,0.806
C001999,4/2/2024,Chattogram,End-User,38,5,Low,Marketplace,0.488
C002000,10/30/2023,Dhaka,Investor,34,4,Lower-Mid,Organic,0.859
C002001,11/8/2022,Dhaka,End-User,25,2,Mid,Paid Search,0.65
C002002,8/30/2024,Dhaka,End-User,39,4,Mid,Email,0.579
C002003,4/8/2023,Barishal,End-User,32,5,Upper-Mid,Facebook,0.645
C002004,6/10/2022,Barishal,Renter-to-Owner,34,2,High,Organic,0.775
C002005,10/23/2024,Chattogram,End-User,55,2,Low,Organic,0.449
C002006,8/31/2024,Dhaka,End-User,42,4,Lower-Mid,Broker Network,0.55
C002007,2/22/2022,Dhaka,Business Buyer,42,2,Mid,Organic,0.791
C002008,8/20/2024,Dhaka,Business Buyer,58,6,Low,Facebook,0.47
C002009,10/6/2024,Chattogram,Investor,37,6,Mid,Organic,0.638
C002010,6/2/2024,Dhaka,Business Buyer,35,5,Lower-Mid,Organic,0.519
C002011,9/29/2022,Chattogram,Renter-to-Owner,28,4,Upper-Mid,Paid Search,0.728
C002012,11/4/2023,Mymensingh,Investor,30,6,Upper-Mid,Organic,0.84
C002013,7/28/2023,Khulna,End-User,18,5,Lower-Mid,Referral,0.583
C002014,10/24/2023,Rangpur,Investor,41,3,Low,Organic,0.533
C002015,10/20/2023,Dhaka,End-User,23,6,High,Broker Network,0.849
C002016,11/13/2023,Dhaka,Business Buyer,42,3,Low,Facebook,0.405
C002017,7/2/2023,Mymensingh,End-User,34,3,Low,Paid Search,0.488
C002018,1/7/2024,Chattogram,End-User,35,1,,Referral,0.406
C002019,7/16/2023,Rajshahi,End-User,34,4,Lower-Mid,Facebook,0.478
C002020,1/18/2022,Mymensingh,End-User,46,3,Low,Organic,0.355
C002021,2/7/2022,Khulna,Renter-to-Owner,45,3,,Paid Search,0.519
C002022,10/18/2024,Chattogram,End-User,34,3,Low,Facebook,0.436
C002023,8/27/2024,Khulna,End-User,26,3,Upper-Mid,Organic,0.752
C002024,9/17/2023,Dhaka,End-User,42,4,Lower-Mid,Broker Network,0.424
C002025,7/6/2022,Dhaka,Renter-to-Owner,25,5,,Paid Search,0.641
C002026,4/13/2024,Dhaka,Renter-to-Owner,20,2,Mid,Organic,0.544
C002027,6/2/2022,Rangpur,End-User,38,5,Mid,Organic,0.457
C002028,2/7/2023,Sylhet,End-User,45,4,High,Organic,0.693
C002029,12/18/2022,Dhaka,End-User,30,4,Lower-Mid,Paid Search,0.382
C002030,1/14/2022,Dhaka,End-User,38,4,Low,Paid Search,0.249
C002031,5/10/2024,Sylhet,End-User,30,3,Mid,Organic,0.584
C002032,6/28/2023,Mymensingh,End-User,,4,Low,Facebook,0.347
C002033,12/4/2022,Dhaka,Renter-to-Owner,44,4,Lower-Mid,Organic,0.579
C002034,6/25/2023,Chattogram,End-User,32,3,Upper-Mid,Marketplace,0.546
C002035,1/1/2022,Rangpur,Investor,25,2,Upper-Mid,Facebook,0.754
C002036,4/11/2023,Rangpur,Business Buyer,21,4,Lower-Mid,Broker Network,0.595
C002037,7/8/2023,Mymensingh,Investor,42,5,Lower-Mid,Facebook,0.695
C002038,12/29/2022,Dhaka,Business Buyer,24,5,Mid,Organic,0.676
C002039,6/4/2024,Dhaka,End-User,37,5,Low,Facebook,0.216
C002040,9/24/2022,Chattogram,Business Buyer,41,4,Lower-Mid,Facebook,0.534
C002041,5/27/2022,Dhaka,End-User,29,3,Mid,Referral,0.585
C002042,7/17/2023,Rangpur,Renter-to-Owner,33,4,,Marketplace,0.381
C002043,8/3/2024,Dhaka,Renter-to-Owner,43,2,Lower-Mid,Paid Search,0.488
C002044,2/5/2023,Rajshahi,End-User,27,3,Mid,Organic,0.529
C002045,2/19/2022,Rangpur,End-User,26,4,Mid,Broker Network,0.574
C002046,10/30/2024,Mymensingh,Investor,32,3,Lower-Mid,Organic,0.744
C002047,4/19/2023,Rajshahi,End-User,46,4,Upper-Mid,Broker Network,0.617
C002048,7/4/2022,Mymensingh,Business Buyer,48,2,Mid,Broker Network,0.751
C002049,10/19/2023,Dhaka,End-User,33,2,Mid,Email,0.536
C002050,12/7/2022,Chattogram,Renter-to-Owner,28,5,Lower-Mid,Organic,0.559
C002051,9/26/2024,Dhaka,End-User,44,3,,Organic,0.575
C002052,11/10/2022,Mymensingh,End-User,19,3,Mid,Facebook,0.504
C002053,8/10/2023,Rangpur,Business Buyer,36,4,Mid,Paid Search,0.56
C002054,8/3/2023,Dhaka,Investor,34,2,Mid,Email,0.614
C002055,9/16/2022,Dhaka,End-User,46,5,,Facebook,0.439
C002056,6/17/2023,Chattogram,End-User,47,2,Lower-Mid,Facebook,0.447
C002057,4/27/2022,Dhaka,Investor,26,4,Upper-Mid,Organic,0.837
